final_reward,step
-226.46764883572482,376
-197.4779051321123,377
-31.7690192105988,378
36.766476292715026,379
-31.367307785601383,380
-340.6184644157125,381
-298.9636426707897,382
-181.3011735589286,383
-60.18806370718654,384
-169.5633135364593,385
-99.14704861121656,386
-402.3337967497027,387
-357.98750530898496,388
-102.54816781355115,389
-64.84944295509783,390
-503.22417095904757,391
-218.48122861895308,392
-119.48703198670394,393
-167.9718996569929,394
-360.7900776954396,395
-318.0840248989783,396
-307.0544856557975,397
-230.57849150793194,398
-72.75438643015869,399
-317.1936435694196,400
-219.98921191915946,401
-298.7554243820282,402
-348.7454396142431,403
-236.19824659749668,404
-80.76342279064525,405
-381.17116728815535,406
-64.63023459638245,407
-325.2353028658582,408
-62.77066126551822,409
-342.5153623588475,410
-73.88761629478012,411
-67.06119491528696,412
-168.0461465311459,413
-143.7400895806932,414
-178.85684421956455,415
-345.50340329796927,416
-184.3172986303972,417
-417.1425755585882,418
-204.92044436406655,419
-110.45476758425119,420
-139.57333987053804,421
-345.88659717603684,422
-83.73106558626321,423
-147.23335908115212,424
-136.79289710122006,425
-129.55258886325217,426
-425.1515479088712,427
-141.73933533255348,428
-295.85889024535436,429
-79.18394208873904,430
-372.64144413348595,431
-116.77080076922562,432
-71.57338916071379,433
-316.06813657987686,434
-30.094636879650608,435
-366.88336804746154,436
-152.33625903165685,437
-326.034711792935,438
-273.5345074787972,439
-110.05673732012502,440
-161.6047513434744,441
-388.2190218270304,442
-62.67636774128532,443
-108.97806160281752,444
-238.42973637753815,445
-314.4523963948916,446
-288.6039012124186,447
-32.422090281771105,448
-344.7489348742009,449
-344.4524371520138,450
-467.59115987291324,451
-220.78432739131728,452
-69.68219604512184,453
-39.16873870357999,454
-369.10980989701596,455
-381.752886871187,456
-195.43433481342117,457
-281.68487119075365,458
-314.67616789618205,459
-93.13240749680782,460
-213.69988229780904,461
-442.72530273228546,462
-274.6648746017211,463
-57.118452470649395,464
-304.855352862538,465
-169.88320995310545,466
-200.38928773723092,467
-51.55282340674921,468
-373.2154241383284,469
-339.9230811767429,470
-143.11757725304668,471
-179.57098581681117,472
-116.68829687373464,473
-372.18590031129634,474
-81.18983034410884,475
-88.32935283222488,476
-240.36043392282895,477
-378.14377148018826,478
-292.36873761572485,479
-122.1607705007747,480
-93.86546412072747,481
-220.18858386741454,482
-240.23569464567964,483
-211.4386711166826,484
-400.1143850625735,485
-156.1047313179677,486
-131.78206639481414,487
-57.79798437758084,488
-225.61444607337364,489
-106.1834374541641,490
-519.9969735195903,491
-108.69919452593825,492
-76.31376376844213,493
-406.5229150163668,494
-287.6460688760887,495
-402.63158703942156,496
-465.4774313870252,497
-404.18824272988496,498
-231.24382082675794,499
-305.75673728945384,500
0.5777682435112723,501
-349.5436905020796,502
-236.34411496378226,503
-194.5547350015716,504
-97.06905158700934,505
-112.51740745976832,506
-292.00238858059026,507
-265.83552434910024,508
-254.63591088630932,509
-139.81072820613227,510
-345.42199200256033,511
-430.45580261058393,512
-189.64859479668831,513
-177.36473328675282,514
-268.1986275337523,515
-100.44902825751119,516
-167.95759485774232,517
-313.8731315541942,518
-121.32778205165907,519
-422.82834618368275,520
-259.15321081150137,521
-289.12392634209544,522
-345.18883480576346,523
-3.900352120167952,524
-459.85040161085203,525
-401.07275426734964,526
-114.04523214414448,527
-383.25107272440977,528
-272.21248154026506,529
-319.48057899555,530
-165.49461913588198,531
-77.94328884064434,532
-206.55755927026632,533
-70.94890316920329,534
-196.06300509069308,535
-31.50102654010837,536
-218.8485471249777,537
-15.548613205394318,538
-305.7712079075554,539
-254.463993537275,540
-97.3381777697798,541
-85.78899957113487,542
-176.15416334431507,543
-414.0550127883186,544
-205.35872905307173,545
-115.69416535417005,546
-165.35380192935958,547
-94.59913868678514,548
-20.014781606638962,549
-331.13901621660887,550
-159.1238986823428,551
-89.44214773031248,552
-26.171379009769794,553
-306.98142015191166,554
-41.899660505786265,555
-201.34614506322455,556
-68.84376571609715,557
-86.25380573964631,558
-70.05068243008996,559
-41.917862598034645,560
-92.50192489326977,561
-391.4901280145304,562
-206.42856154110788,563
-48.541759798113226,564
-100.76893192072089,565
-181.80747440274376,566
-348.4857393633718,567
-465.05855072124155,568
-91.63162428704521,569
-311.208069286567,570
-188.4202297015902,571
-275.93054485898205,572
-243.82015470058116,573
-93.79806814084249,574
-324.5846256686874,575
-330.61972841943816,576
-334.1606844345192,577
-96.64599904592012,578
-87.29987147304904,579
-317.315834481323,580
-65.1253956260214,581
-273.92790153064965,582
-154.64578467879437,583
-256.9713460131292,584
-264.1749180721768,585
-405.8073932644406,586
-217.40968302439626,587
-143.8026205879236,588
-320.6702380278029,589
-320.8087973644718,590
-95.22352906592194,591
-41.23953923659211,592
-77.24529681433906,593
-59.637851978361404,594
-344.99898123857474,595
-302.763228178581,596
-347.8707228336475,597
-347.2916586708544,598
-212.33813866281622,599
-299.344313353624,600
-548.3328606013897,601
-343.45944352088134,602
-465.6558725252287,603
-100.51194291205033,604
-279.18108828075106,605
-74.71058603423953,606
-188.85737005345666,607
-465.8727050451483,608
-263.1712688245776,609
-322.5372223835647,610
-250.96475594036195,611
-245.7912521708643,612
-35.18844380295707,613
-260.3881691015348,614
-375.8802422350008,615
-23.005038369223968,616
-186.93619324513764,617
-404.68711009306503,618
-275.91181090135024,619
-101.60219828112214,620
-340.19963923501746,621
-248.72405981080996,622
-95.24425840276874,623
-333.2395470577765,624
-330.217352089692,625
-94.48280677084213,626
-377.718336394724,627
-78.36398278262514,628
-418.15797180817066,629
-92.85915495445424,630
-37.76050538351629,631
-196.51679598856228,632
-95.0691426720312,633
-377.25744091316074,634
-47.73350043488287,635
-420.71513846904503,636
-335.9543039786354,637
-317.1058233721453,638
-113.22811581907816,639
-329.2646621393758,640
-295.2245400516718,641
-46.64975428776029,642
-76.95019185421495,643
-55.24494770239782,644
-300.53876083307387,645
-80.22500345390935,646
-106.82664830262358,647
-186.19429345735148,648
-112.07289800923239,649
-197.7798296652911,650
-108.58549825948073,651
-150.3180699283112,652
-281.90615137508087,653
-69.80543171199433,654
-352.80076485326174,655
-272.2010691489304,656
-327.7683287129554,657
-146.10635165335054,658
-241.23918255238772,659
-351.7129863084119,660
-199.11204909672244,661
-197.38655329278828,662
-395.0355501835916,663
-71.26032586457116,664
-167.53750269082124,665
-434.5362725696012,666
-111.00079673106829,667
-264.24174261184044,668
-134.51830597875193,669
-165.8141781858838,670
-128.39640742738945,671
-267.351435119784,672
-323.95837137676375,673
-82.797821085757,674
-409.484806810439,675
-301.4726688699368,676
-90.10566977722104,677
-95.51851799464242,678
-148.441902932282,679
-76.38812840157036,680
-105.96548937375923,681
-164.08525447587013,682
-298.5303167616802,683
-521.1284712731417,684
-419.476804951561,685
-306.30110591774064,686
-403.3416634682251,687
6.36503871492901,688
-94.67991300991964,689
-111.35960941762416,690
-78.77932527933734,691
-151.59310342195727,692
-102.35674358403404,693
-94.40366647466969,694
-46.84568740912248,695
-57.2547242726757,696
-293.4826976991699,697
-370.13115380489023,698
-522.0647340120499,699
-332.4288874099715,700
-98.30515539378847,701
-227.15269559437894,702
-92.56731140192977,703
-366.38968981814776,704
-123.02015152701911,705
-448.99404617340554,706
-302.38626828267354,707
-306.2462855614452,708
-36.316797450606956,709
-389.3631511354391,710
-234.74003370609736,711
-161.37273887988988,712
-22.961801217183933,713
-410.87267990294936,714
-230.82495243847683,715
-250.6421852851932,716
-356.3910041432338,717
-392.03755738736476,718
-111.43115936151354,719
-328.1524539443805,720
-82.98659960278685,721
-235.92303373860528,722
-73.6270951090989,723
-262.7250990864196,724
-361.95121495572715,725
-424.5928627128448,726
-361.5168318933132,727
-95.99712801231902,728
-99.88006822027661,729
-247.17150985705322,730
-104.12220045111033,731
-95.2827728939128,732
-211.7190516195305,733
-32.808893046632576,734
-173.0687627857615,735
-125.02229769879226,736
-86.26796928241785,737
-276.4508086659688,738
-63.90522516674849,739
-320.94326846170486,740
-88.60269587846338,741
-148.4672160113863,742
-240.78074671491697,743
-54.09618183672366,744
-70.444617363882,745
-132.29920710421595,746
-413.68973502541667,747
-114.87437640684468,748
-351.0890500853781,749
-64.70066102421231,750
-71.3562037739255,751
-369.7873627965844,752
-284.5317836587982,753
-398.0567327643607,754
-93.93611424469549,755
-55.168102459961474,756
-208.0434818128501,757
-117.07391043558069,758
-146.2395248609011,759
-222.518404702586,760
-522.3943291276626,761
-89.40982338883492,762
-238.82910946853582,763
-80.91479354335533,764
-47.829520048409364,765
-111.33294594526191,766
-70.38157246515757,767
-294.6524585081698,768
-101.62958216287957,769
-101.81261153522446,770
-116.48295058954692,771
-71.63946829761919,772
-397.5826931664138,773
-441.9657569833938,774
-282.81958852706725,775
-97.22163661763194,776
-413.15580582148965,777
-112.9026530376553,778
-385.05557660143694,779
-125.08541780946052,780
-48.98762523978817,781
-289.471859778003,782
-81.59415041140919,783
-367.47747792874304,784
-242.06984445315254,785
-487.6400058596589,786
-261.139494284482,787
-94.76219116109893,788
-117.81752984983527,789
-253.1965840141686,790
-310.9553697863021,791
-146.88291200538805,792
-89.14213267172312,793
-75.43961724306664,794
-252.0378932091936,795
-99.88400037841393,796
-69.7269490383386,797
-113.16433932691791,798
30.918247576482514,799
-84.70787926723813,800
-388.19493977987776,801
-145.9339859025239,802
-143.2612867333209,803
-62.72948776875364,804
-64.20964023659963,805
-70.01826786228713,806
-315.74057951190923,807
-437.81432642541546,808
-189.6692692303606,809
-56.36695345886277,810
-225.83482461783632,811
-403.41486187453455,812
-6.310966578859549,813
-240.08485325209568,814
-178.2708116115187,815
-417.17754788664365,816
-411.12233027738347,817
-15.956411246823961,818
-47.688680092424704,819
-11.245350997904069,820
-160.1313351839093,821
-413.2262400820929,822
-383.39346743904343,823
-387.5453910324196,824
-256.12569494205366,825
-162.02193428325643,826
-115.93688859333673,827
-403.9889800690845,828
-244.5191261241211,829
-51.75391204710021,830
-53.71032536293443,831
-58.5225778865732,832
-323.82550440752846,833
-85.5037528012172,834
-298.69121188273147,835
-72.97411972483431,836
-192.81254352571426,837
-293.8753378060283,838
-286.552034726109,839
-298.77665760278944,840
-57.735030152383935,841
-72.04009921325894,842
-69.10683390918318,843
-76.9285565078149,844
-191.8140487154895,845
-91.69391998002013,846
-95.75245523357054,847
-125.98928678810017,848
-417.23390886820357,849
-259.4560613132503,850
-56.90459041056852,851
-206.94288966409772,852
-212.76210751380518,853
-182.65231587995032,854
-169.08809795836174,855
-399.9492220991293,856
-153.8484519666275,857
-214.50450887206964,858
-321.99054090096223,859
-234.41485123940186,860
-208.66747886405133,861
-186.49871961699478,862
-87.56785334343311,863
-323.586695554261,864
-279.0537373963289,865
-131.6481712845215,866
-404.311009408077,867
-280.02079940982617,868
-345.6162455436487,869
-354.64821396038434,870
-426.529330353326,871
-79.07780700515623,872
-176.36769478177553,873
-126.8792508858597,874
-103.9628011755505,875
-83.78550211547567,876
-151.47426156256904,877
-218.0169187599468,878
-270.52957936326106,879
-82.69990829930907,880
-101.84091450182262,881
-177.7569630831701,882
-147.25426895500482,883
-117.50906095446983,884
-279.76262359610234,885
-101.46396687071872,886
-326.92572009834373,887
-443.8191382914112,888
-252.6296474241979,889
-88.3405936485116,890
-75.67122495988464,891
-272.91652352377605,892
-426.74868819045923,893
-20.96397527363591,894
-315.073244537791,895
-59.27482961090602,896
-130.3702911969041,897
-233.07524977765047,898
-81.88987914449304,899
-40.87328568694492,900
-246.00271340237896,901
-97.32186379525483,902
-373.39610126410446,903
-484.29914622621885,904
-151.6074407168126,905
-145.47931392970375,906
-96.70857158756125,907
-351.8333156746753,908
-247.3890414484509,909
-296.13297652663016,910
-358.50789285797487,911
-82.44615640088162,912
-77.92562552173735,913
-69.66153560043541,914
-456.1869044212981,915
-123.32526235577132,916
-232.9122823207144,917
-445.171192820187,918
-125.01490335312928,919
-320.6630342301273,920
-307.1775370458093,921
-301.915551532408,922
20.719448625509976,923
-69.34913572195458,924
-101.06271776556004,925
-373.7408217161893,926
-26.767721593200108,927
-357.9373051000673,928
-79.61354361343217,929
-34.65289143680573,930
-73.90166065476812,931
-250.19710490672733,932
-249.98653540051714,933
-113.54734787396893,934
-127.86917003419677,935
-136.49594329717434,936
-78.21914182439178,937
-252.3826844629677,938
-327.7731586243982,939
-111.43596063209333,940
-65.43315721223043,941
-152.5947147925246,942
-132.68251113427965,943
-403.7792277475483,944
-284.46448741857427,945
-80.17669653073766,946
-209.11675183296796,947
-389.6633143476826,948
-27.47780168387935,949
-236.4639452191364,950
-89.91223388131388,951
-120.25787067403502,952
-375.664792312426,953
-409.17684469523977,954
-285.5304700932522,955
-73.04896666589399,956
-329.78691859422105,957
-339.48788421424337,958
-128.81686759021719,959
-214.43024999680617,960
-103.14052951180423,961
-423.51738353237613,962
-244.6244776445652,963
-254.81000770488532,964
-135.5819505847145,965
-93.08803268334091,966
-231.72049079717686,967
-222.47453394022187,968
-91.94880839059249,969
-312.9802234618233,970
-425.9427830854226,971
-89.56891492054912,972
-340.73714544401,973
-143.4273332406567,974
-378.12677225001914,975
-67.74436831126394,976
-418.20933350544396,977
-329.6624233097321,978
-154.12729042882478,979
-227.78747112168335,980
-328.6852251226076,981
-316.69447966468834,982
-137.12735579662854,983
-448.86716167967217,984
-158.43091389490968,985
-466.1142917786255,986
-43.76307937254299,987
-99.16127758303672,988
-105.41789038719305,989
-384.56739594542927,990
-431.77198277664917,991
14.137147796997894,992
-83.79645551792204,993
-309.13867361007783,994
-242.35767330576485,995
-450.28696623075473,996
-202.81960559585156,997
-423.5613268295891,998
-123.93685626729085,999
