final_reward,step
-204.7233501451745,157
-270.2180233091211,158
-357.61653196111536,159
-186.62859602363133,160
-117.11736562365968,161
-479.2517865896369,162
-218.0189087704987,163
-265.81030712165114,164
-50.88379840595296,165
-340.90453959245133,166
-197.27556329233457,167
-402.0966068174675,168
-185.01935677499574,169
-375.82349059751095,170
-215.19211550740624,171
-326.3536669314427,172
-233.14386539287608,173
-92.59878420289037,174
-171.61422405816597,175
-275.7598377001369,176
-115.52574312566279,177
-123.35195700188419,178
-233.68962611791196,179
-309.9680258186114,180
-42.29415012286812,181
-66.4165363866079,182
-173.4927255867158,183
-49.7674295094068,184
-85.80802289972863,185
-134.83313444097536,186
-292.06336680819084,187
-57.165548506434405,188
-357.45655541044744,189
-203.36149934670152,190
-167.75809055959036,191
-202.52299254280064,192
-191.06616590518652,193
-123.37300893384278,194
-269.44468322999427,195
-211.0951807230997,196
-74.48159388463685,197
-52.07780135488618,198
-249.79368293365525,199
-78.65797287462124,200
-364.33523850252374,201
-465.15507148976207,202
-69.9675949754207,203
-497.4292541430343,204
-498.6599686591789,205
-353.57566912674383,206
-213.2980716538882,207
-57.99989100636255,208
-236.41983402064756,209
-84.60437106912806,210
-317.4851798084924,211
-100.83812056770469,212
-144.68184457988224,213
-357.06425956383555,214
-93.40743034741278,215
-296.62207706541,216
-44.77974034896281,217
-251.5876841193803,218
-90.89857220825185,219
-29.698587631878524,220
-178.19339420890168,221
-226.2897507260067,222
-77.82913274544833,223
-144.12751784929145,224
-113.19803283374574,225
-51.06642798495362,226
-352.5229368480268,227
-387.67747227665717,228
-70.61407118853974,229
-374.6250911301099,230
-59.82208485303973,231
-169.56464424051427,232
-111.1840834422521,233
-76.09820699571794,234
-48.42752097867759,235
-103.15242628450054,236
-414.52837570747675,237
-352.68770981307046,238
-221.24592091003706,239
-233.47102797787844,240
-174.68223764487038,241
-93.21331569359587,242
-308.5677855965659,243
-255.8097595783548,244
-337.33758257515,245
-392.1630224635684,246
-343.94597533980766,247
-18.99430233629576,248
-322.35942334147103,249
-394.56552091857804,250
-108.12683553896858,251
-279.90013260985575,252
-80.77304219871122,253
-326.1009935832326,254
-150.23198483718826,255
-103.20625567891503,256
-238.5513574310016,257
-242.12073933017973,258
-85.59204644254724,259
-123.19446700413167,260
-73.01897175730325,261
-468.6764961462277,262
-74.50224403294928,263
-271.36917399895526,264
-314.8515052941008,265
-225.99784741924432,266
-142.04835518273669,267
-73.57777215893854,268
-54.54567362792388,269
-97.71750171658182,270
-183.5346323462595,271
-117.90765367635183,272
-81.23959271058602,273
-242.0589204731902,274
-381.1694710467228,275
-286.3932251514783,276
-131.34442800964348,277
-193.78119098238017,278
-94.92091955655876,279
-295.2976701104052,280
-79.94966411608453,281
-127.21161481570061,282
-83.93321224892134,283
-401.1096486708421,284
-479.3035281301895,285
-105.4277277848386,286
-42.62873761834331,287
-227.86012444704033,288
-195.53382987328598,289
-338.003781258328,290
-309.65499412604413,291
-337.49302042855334,292
-359.4091433349108,293
-94.73315675716734,294
-575.6260918102497,295
-56.643659113492696,296
-309.3470173712835,297
-247.93911566623356,298
-399.7306487606973,299
-83.42311469650002,300
-138.43627758346366,301
-72.14413657088083,302
-283.78193807928665,303
-405.9329852486688,304
-310.2665920166179,305
-418.0756594046171,306
-178.412993932068,307
-203.6532438247068,308
-245.20616566581873,309
-26.720044208312373,310
-113.7169456800525,311
-113.90936129728864,312
-77.18302929286178,313
-190.33404600631246,314
-86.7569553726361,315
-59.34993135348769,316
-86.15992227744883,317
-112.97885505765143,318
-116.78552268064139,319
-453.9868826162056,320
-322.2231374344185,321
-140.88479574161664,322
-262.6172213700591,323
-165.39635786913277,324
-186.1330514421973,325
-303.66552596404034,326
-426.4824515765345,327
-132.44546418509174,328
-143.61404716052508,329
-311.7483127493539,330
-268.63121686612067,331
-74.87696961540703,332
-386.7969098772875,333
-276.55172403451,334
-93.93646911143917,335
-79.25753592457453,336
-197.5592599687982,337
-19.66171670603822,338
-16.978296074391125,339
-124.8616920527508,340
-81.37348012145227,341
-64.38978926284955,342
-352.22434619450735,343
-361.3255273281226,344
-409.9872400095863,345
-36.04019782099911,346
-197.72065531326479,347
-250.47511622738762,348
-102.42050826266856,349
-108.01932029608191,350
-72.48385972789183,351
-162.30974572730312,352
-359.52926981374486,353
-257.44529278330486,354
-387.00991880847573,355
-230.30573154994872,356
-142.97337424337863,357
-386.2492506743605,358
-347.03273012321483,359
-227.14298416328364,360
-74.10287017860053,361
-317.21809915156257,362
-172.48836115930777,363
-450.73859686741133,364
-203.74649722051393,365
-172.188566878743,366
-214.72846186302613,367
-97.99742300139843,368
-302.0000314364568,369
-169.5320476743276,370
-350.25138405825226,371
-160.89334379242237,372
-322.172283533242,373
-217.79804377740524,374
-49.56666828623126,375
-44.13488993744556,376
-189.11430741428381,377
-201.58391601753675,378
-308.63989907843074,379
-428.89299872017835,380
-112.55397526206289,381
-75.88299757064217,382
-207.848490281264,383
-511.1235042998987,384
-149.97876108057767,385
-279.16693230943474,386
-363.3851857938278,387
-256.61471342737025,388
-266.44217749268347,389
-372.6079275981653,390
-319.4806648495804,391
-342.54443561433436,392
-108.98880280742065,393
-92.11713120715771,394
-339.40028649877195,395
-175.40106981328324,396
-330.00585981793085,397
-347.4744013438592,398
-384.6289976622529,399
-58.30214521997718,400
-326.3816021333221,401
-63.60332101066197,402
-336.1924839397366,403
-192.99432525300682,404
-261.3808716754346,405
-199.30431968500582,406
-237.02527593499389,407
-173.0364187927299,408
-343.6711735519518,409
-282.9431092473278,410
-173.96618495858996,411
-76.54057023514667,412
-123.42045953896152,413
-168.33755124217097,414
-42.293896064598634,415
-47.99560670759839,416
-104.32942751403505,417
-241.86713053759928,418
-101.14517206502403,419
-185.44732000046892,420
-351.4850518346242,421
-61.77928230316907,422
-262.3747611502736,423
-292.5265418810614,424
-292.02941905133446,425
-76.82365091843324,426
-83.09246931067213,427
-347.289266410633,428
-129.76404778363428,429
-467.2038141952631,430
-348.936743607289,431
-381.76174153211946,432
-361.67824320735144,433
-221.1242700867752,434
25.29395992005945,435
-374.0425593493094,436
-185.41242230356897,437
-487.7687415705579,438
-54.658463045778525,439
-130.98840471335203,440
-152.15178244934424,441
-71.22031215312556,442
-350.169769383325,443
-364.231632006335,444
-91.09984944766843,445
-87.1789432054471,446
-261.6213698503979,447
-199.67890545488322,448
-33.31653185500343,449
-173.75288471946715,450
-361.2859888641197,451
-234.55979200909928,452
-175.3184870980234,453
-399.6290493352076,454
-235.94764712370784,455
-98.73731075067583,456
-245.85323574425178,457
-198.88936598751891,458
-344.2763381884636,459
-358.59986459589936,460
-76.47299302747109,461
-409.19840875919544,462
-120.9298682588744,463
-85.65996831967651,464
-344.9166534206097,465
-179.69902010341065,466
-53.220899976300004,467
-176.55056382852126,468
-78.5704505411671,469
-207.57723806453146,470
-38.09186885010624,471
-383.33053111297625,472
-20.68083193064038,473
-64.20821913607278,474
-75.71140626612282,475
-109.28928829406131,476
-388.77324801371316,477
-304.1556664388628,478
-375.2501736449566,479
-274.6928682089829,480
-309.3975632543362,481
-189.49045870867673,482
-584.9283606857157,483
-182.84662526136822,484
-295.55254280276574,485
-344.5905369445128,486
-80.82264774089973,487
-169.8729478393873,488
-161.033218627285,489
-60.69798297142985,490
-96.84112956720948,491
-207.24925297455675,492
-106.01552853290627,493
-122.92308683052008,494
-53.163261952460246,495
-168.65277967341,496
-153.59884561721503,497
-235.02248766044926,498
-222.16695904219637,499
-101.58338506288912,500
-281.8646396970398,501
-120.53262756022177,502
-90.4954112088966,503
-116.34436617217861,504
-215.07288288267188,505
-286.8205597758723,506
-131.44179081313246,507
-28.6703003013872,508
-604.1165776005228,509
-115.57673251774071,510
-126.22112288222328,511
-213.31155143063646,512
-36.476443795159895,513
-144.35681790653538,514
-56.69525620150466,515
-304.38669706590895,516
-157.0348568935689,517
-351.5695018381889,518
-48.75851709335639,519
-515.8366611983935,520
-403.70598549652925,521
-217.23067697059975,522
-379.2043927699239,523
-390.15643988235684,524
-310.84278712882735,525
-53.17913071229036,526
-315.2462215310136,527
-332.9337876580747,528
-94.59410123997509,529
-291.8426138941062,530
-201.6394520457696,531
-135.18507459348356,532
-116.31232785401666,533
-95.23291519581088,534
-88.2786203922441,535
-311.42414401212943,536
-92.33698498042246,537
-341.4922859769373,538
-308.34061203409055,539
-143.3912574960427,540
-116.32394797235276,541
-109.26528446961312,542
-135.7284781824535,543
-423.0303570174489,544
-182.87164832110153,545
-277.49846880928243,546
-246.6220724538389,547
-335.727620466394,548
-67.1564220435738,549
-123.0657166829891,550
-121.64060972994386,551
-413.37511270031524,552
-83.37990214382609,553
-223.36049889993674,554
-239.97733243894413,555
-220.7409232748857,556
-313.28696479720065,557
-300.4098272897339,558
-101.6150046672905,559
-335.9490400615564,560
-338.8736701293933,561
-18.33200296149549,562
-192.49643164833668,563
-160.8154202046798,564
-382.28008112611985,565
-371.872085838298,566
-307.18869555068704,567
-109.04089471543365,568
-384.6371221559279,569
-312.20907362115815,570
-216.46780355457594,571
-212.9214013259893,572
-290.55329640524246,573
-286.3542801734628,574
-390.68747917275834,575
-368.90903126149624,576
-391.5373094520507,577
-173.81457364196274,578
-209.67266662843664,579
-89.24682941837887,580
77.81966073641831,581
-336.1507810587084,582
-84.78806630763785,583
-90.89906676625917,584
-292.1121636578674,585
-414.13743869101773,586
-191.40626624204805,587
-179.46002059792676,588
-438.54098160281166,589
-106.08719483055546,590
-139.71702265486064,591
-318.6592923251975,592
-260.28460661711404,593
-390.2818375471352,594
-28.16325596485885,595
-141.80973305333123,596
-94.16448795202265,597
-310.7303678101168,598
-143.6464403576178,599
-358.20990380574216,600
-364.3057870488191,601
-343.89968349734625,602
-438.9826837535113,603
-276.78640714396613,604
-163.71873090212026,605
-125.3141783312493,606
-283.5189121416132,607
-274.93569475108126,608
-382.4075904304218,609
-370.7442113530335,610
-49.002588363644264,611
-339.7257623312033,612
-206.202653460816,613
-409.7356159334238,614
-62.26438286748048,615
-100.04593975284028,616
-69.84887313148607,617
-27.64150579391736,618
-272.94078363612766,619
-110.29845590432416,620
-99.68729770058714,621
-215.99091346473963,622
-69.07460043326813,623
-278.0488889235742,624
-450.12006108120437,625
-400.1281856583647,626
-88.83477006692432,627
-120.53854008816563,628
-68.6589356571894,629
-272.31192472825217,630
-172.00694167011787,631
-63.261482088499434,632
-350.44205489549597,633
-80.76293584730394,634
-106.79493892569351,635
-387.85328557668095,636
-89.94831513303762,637
-63.158452304240704,638
-110.6057371172721,639
-95.50711133982074,640
-345.05230566889725,641
-106.64897460507218,642
-255.57321668102463,643
-62.957575954268904,644
-275.04123059068183,645
-457.0115331139803,646
-81.68117128559841,647
-298.88069280328443,648
-157.26884302594408,649
-236.67242143262956,650
-272.92978478044984,651
-428.63896074025763,652
-165.67438054715223,653
-124.6196909880487,654
-229.2760443385795,655
-383.04132793353307,656
-164.95013743750465,657
-302.73627037061374,658
-198.11050452659936,659
-436.2056440368146,660
-181.6087035996569,661
-264.73918687483706,662
-455.2637057633314,663
-88.48299799734065,664
-241.50996942087914,665
-80.10556611376177,666
-288.5535464556058,667
-246.0551929564746,668
-187.0179526226056,669
-452.35577251114233,670
-138.5707888636735,671
-434.3567321347368,672
-121.93065760859379,673
-192.02715685250539,674
-27.229692867590387,675
-209.16536524717213,676
-359.84088025379873,677
-156.95073695440132,678
-369.54556093703377,679
-377.6696658558303,680
-331.2406935772952,681
-276.7266657402307,682
-250.9341853394973,683
-95.17962201973887,684
-107.89422451636088,685
-536.8136498213864,686
-56.230527907527915,687
-245.75728738849594,688
-86.52947841630441,689
-123.5778890272503,690
-184.44868747873113,691
-45.05975501933953,692
-270.47741927462044,693
-54.21341384634722,694
-236.27779022141917,695
-408.3061509053724,696
-306.15910541674236,697
-161.3874649892033,698
-135.271770719535,699
-92.82977630132623,700
-369.93857589125247,701
-396.2086172431285,702
-252.57381957794686,703
-299.6571735054571,704
-60.892520767023726,705
-262.7433382734769,706
-147.62862805542818,707
-88.15223522532858,708
-185.69370369098738,709
-256.34969732694356,710
-153.91468563663636,711
-130.74361269677888,712
-140.575556623263,713
-207.28145620119977,714
-201.95310957446503,715
-171.0211158298677,716
-361.0773145756371,717
-70.5370775439902,718
-323.306512093837,719
-218.7763295684204,720
-310.3065089930966,721
-233.89131131505434,722
-209.5985171905366,723
-130.9684416836486,724
-368.31140691288033,725
-250.6437649245583,726
-70.58075095108396,727
-149.55812660187087,728
-50.570254783093034,729
-14.706782507879836,730
-74.77566559758702,731
-376.38418191957555,732
-363.9849161780267,733
-401.60211149981933,734
-269.7038637577368,735
-161.80008491770712,736
-482.0288958476064,737
-225.60289175414312,738
-193.8774497937698,739
-478.4553266850345,740
-130.91581786343093,741
-293.63354699085386,742
-221.6877586655284,743
-104.8237295127375,744
-391.09962666319467,745
-285.8505446081123,746
-331.1373246767427,747
-236.4452277196262,748
-203.56118775536703,749
-372.87252788589956,750
-352.7771076876123,751
-78.5980292241875,752
-224.4764028934659,753
-279.2481278873793,754
-206.63350946866586,755
-340.84354855287165,756
-195.81871180132737,757
-213.39035336029048,758
-89.68240370235743,759
-294.4802322295869,760
-76.09156665449316,761
-301.7667531866788,762
-104.68727326437158,763
-200.3297050748097,764
-159.79051916008544,765
-432.0759428567978,766
-199.23462149240066,767
-191.8908816005669,768
-385.06743276657033,769
-136.67132095065676,770
-115.05567204837612,771
-154.26775067365458,772
-91.68796892563174,773
-175.89641824635638,774
-151.14074237156512,775
-328.83665148763197,776
-230.29527007141346,777
-290.72961589674105,778
-107.67540129857652,779
-33.46116189955774,780
-318.58575135090746,781
-214.77262446361533,782
-147.9538145969065,783
-140.46972761818262,784
-295.87777853240493,785
-330.4088501712655,786
-198.16197051727482,787
-345.25939981144825,788
-140.85829937629168,789
-190.44671035273217,790
-141.21289551054662,791
-152.9802375331361,792
-71.23206006404422,793
-170.1590408897468,794
-288.15664002207984,795
-295.458229750412,796
-126.56971583725665,797
-95.12716836386318,798
-304.67855388564817,799
-263.38429659981307,800
-79.1967265269799,801
-60.061856965725475,802
-263.9452947019922,803
-104.52276047438153,804
-127.6542464449187,805
-196.1617142727118,806
-115.13460936486966,807
-554.441914110954,808
-47.579721407055324,809
-333.89754779548025,810
-293.02410930756844,811
-297.4269043735379,812
-81.34280715225972,813
-118.24590656588684,814
-223.6369890112099,815
-105.76868313011171,816
-433.68534051543816,817
-349.2307328671974,818
-462.2695813352075,819
-386.3703548186886,820
-109.27837215227882,821
-293.3657743404609,822
-257.9849436159127,823
-307.046148360216,824
-80.03836486691448,825
-239.6924203448894,826
-66.85918757884546,827
-216.14143486887127,828
-344.6094624824801,829
-445.92322651795513,830
-271.112609669418,831
-229.85796089721558,832
-161.60657019115627,833
-134.95518014091414,834
-97.10914056437562,835
-308.3553348699867,836
-111.58200459147719,837
-336.585268681099,838
-146.13385434019776,839
-96.36834777564515,840
-77.50618564267658,841
-174.6121407223255,842
-63.844792680774994,843
-312.1551297214817,844
-354.9003606478899,845
-219.99636809154305,846
-410.04265520289874,847
-221.45309938381354,848
-296.5329304676933,849
-264.64579459231913,850
-121.89438197556659,851
-105.77379676359784,852
-404.2542321984159,853
-114.97310792474376,854
-79.14183813869721,855
-113.82070220575991,856
-47.3838130427496,857
-279.08531197973355,858
-384.0256285391869,859
-605.783110554636,860
-400.59451514721445,861
-121.65973974747142,862
-93.14096479501643,863
-112.36780510495782,864
-381.5312769743816,865
-259.81578152437487,866
-61.33743918952365,867
-288.07243691451265,868
-181.26293077650075,869
-85.37933325865075,870
-160.46987543587593,871
-438.9725363454627,872
-97.33173079649166,873
-258.962648815262,874
1.2919069897606335,875
-24.6238260064393,876
-329.5632313105376,877
-206.79053995911545,878
-201.25606291723574,879
-154.53148522188187,880
-255.73188057036467,881
-453.6654403401083,882
-141.71784854313194,883
-354.0638065607722,884
-204.51509065627604,885
