final_reward,step
-49.22846724374769,114
-103.74030184297338,115
-295.7355200109832,116
-311.5774599635906,117
-418.70697493685344,118
-243.24827146463295,119
-211.74730054913908,120
-102.5805389953071,121
-86.71393040254857,122
-169.05224633980922,123
-259.37180367818064,124
-295.85424917873786,125
-179.62392698521182,126
-213.8764555187909,127
-64.55808756933544,128
-61.66412842552354,129
-181.28293177461114,130
-34.37086115572586,131
-192.40769964191915,132
-332.67539575785,133
-243.1748030257726,134
-296.9371318936214,135
-101.4610841394862,136
-571.8817243121762,137
-119.14685467042672,138
-90.93802778536065,139
-283.8627549978048,140
-388.71066681233276,141
-259.5947421300857,142
-31.95275017047355,143
-96.14450305455995,144
-22.341197639885422,145
-146.22724384970672,146
-86.37859958847758,147
-285.2363137201805,148
-188.02642994975577,149
-96.25854495797223,150
-46.51948845912346,151
-221.0570037091406,152
-231.14330563262484,153
-104.62265467997715,154
-250.3339423466,155
-95.87377060933228,156
-282.3475625456379,157
-56.39875194069415,158
-106.13754639804465,159
-187.4357567372522,160
-362.8414834032384,161
-357.9249489854931,162
-102.90997368520885,163
-406.4714888698602,164
-269.0410165389435,165
-197.6307177720122,166
-326.6142991866226,167
-106.25541340580894,168
-167.38341785043616,169
-116.46936133827936,170
-317.81372130365435,171
-97.60572191000352,172
-33.579466963386125,173
-98.23308636951315,174
-140.4755199973841,175
-307.10573532969295,176
-179.45828866682518,177
-359.5184350990257,178
-218.74711925294912,179
-193.82011583283258,180
-196.33849356639152,181
-91.993904684494,182
-327.9041981033739,183
-269.74625956948614,184
-239.68160813643854,185
-368.39608812183064,186
-122.44457495892796,187
-217.54083884854708,188
-326.3578808172622,189
-112.30659486013151,190
-76.28158833118067,191
-308.53871557626917,192
-53.09856133460076,193
-255.7673598839244,194
-202.19073972147487,195
-333.6157066504453,196
-135.89733851118356,197
-166.51232358623176,198
-131.57231812657415,199
-432.91298810245627,200
-396.72137201550754,201
-113.78126616055107,202
13.52678888849718,203
-296.7275197941325,204
-116.35960291316144,205
-366.22866397992016,206
-436.6878557373139,207
-282.74855098220826,208
-110.5575746472823,209
-339.9846493758263,210
-509.27910437233476,211
-54.20596346047879,212
-88.36869519992989,213
-165.46902161339818,214
-518.3690053376985,215
-298.36848414297083,216
-143.85356959059976,217
-255.5889466575059,218
-350.9343500922905,219
-385.1736859548202,220
-332.544339866396,221
-378.6840094016711,222
-48.05823946024488,223
-315.98183686047173,224
-299.51184347098797,225
-323.52392216990864,226
-312.753963493264,227
-161.33774445515834,228
-352.0032714458,229
-427.04448795518636,230
-180.57152106290272,231
-213.00731944706453,232
-87.25911678562711,233
-50.66500936160559,234
-333.3022942038396,235
-105.43313381596073,236
-254.95253337280076,237
-222.4071989775553,238
-75.65958397126488,239
-288.68063851093336,240
-250.42541402253863,241
-81.83716586373336,242
-86.57544339966483,243
-76.85585858851462,244
-81.17826336538292,245
-377.7039546459769,246
-102.32860146563672,247
-234.01773018849926,248
-175.58290819616076,249
-344.92733631752196,250
-105.91464938058185,251
-100.68692931738187,252
-111.15661637410744,253
-133.13393191763345,254
-407.4296863699839,255
-207.11461698362336,256
-102.43489550296974,257
-333.8888716312915,258
-387.8183873416696,259
-242.24531465103033,260
-77.25674811038083,261
-442.10070693662396,262
-172.79677268154876,263
-100.14862330327855,264
-352.0247734500673,265
-520.5239929507652,266
-154.51858553465752,267
-227.5112911212072,268
-235.37914743572628,269
-369.57407870056704,270
-100.07725510451428,271
49.34219656801142,272
-6.430596314186616,273
-103.86390111402892,274
-84.98464942755466,275
-67.81258515586968,276
-247.03350704407586,277
-169.2909657402136,278
-219.12869068512236,279
-378.0211453529289,280
-379.89204247321754,281
-329.1151567179717,282
-115.76498196087927,283
-81.98028990101784,284
-44.420929706850025,285
-212.94273914603394,286
-354.9918303536125,287
-96.38693198509515,288
-102.52135517241265,289
-207.4648585968515,290
-220.99503320780647,291
-168.34236509207338,292
-85.60374479884189,293
-240.7935208075237,294
-295.36574337264165,295
-233.76046581130655,296
-60.71676313437033,297
-64.4020680162355,298
-140.09760342178197,299
-98.27149177661792,300
-173.96275180870006,301
-303.40524337873376,302
-110.85150388094263,303
-182.47948259612585,304
-269.1924766384175,305
-508.6061481246503,306
-8.82530292205459,307
-461.684161957849,308
-122.12904409964692,309
-326.8848041485608,310
-75.75909333374551,311
-278.5131789741716,312
-310.9800439866576,313
-135.4571000566047,314
-249.52387371043196,315
-370.2660823581548,316
-58.40281301460679,317
-297.565002133299,318
-192.97612286577981,319
-79.8608338980701,320
-297.703082438445,321
-203.4048381639101,322
-105.99212143355521,323
-308.27321458928367,324
-79.17846460890719,325
-284.09776130275236,326
-80.64159488500317,327
-280.7468669183564,328
-180.2317589150818,329
-83.20302208398127,330
-205.5632490402336,331
-144.8475279708782,332
-172.64902675745893,333
-85.2324747796169,334
-142.7951516126273,335
-192.9044886805185,336
-124.38856168016608,337
-86.12053891273698,338
-58.80956514366831,339
-93.29291133444657,340
-335.32452851031815,341
-94.57780229084366,342
-362.7568305931743,343
-333.90852317990215,344
-382.01508538535444,345
-333.4190951465509,346
-81.72105807871216,347
-306.56774588968597,348
-194.81049002826552,349
-287.01531008332665,350
-296.0280803662569,351
-68.81574357291179,352
-325.8709449535074,353
-267.4347086867201,354
-112.02814727321939,355
-169.19039495134416,356
-356.27519696036836,357
-56.42270855368344,358
-356.28867899512187,359
-213.7453333308091,360
-268.8336884478929,361
-80.52877135256276,362
-394.69934519117993,363
-201.05293916259336,364
-419.01410720890885,365
-375.1922796083283,366
-342.507048065665,367
-340.990650491343,368
-165.58113140817045,369
-362.6870361917835,370
-314.8402958724427,371
-221.83913891874192,372
-42.18862507764667,373
-288.3736571392925,374
-261.8922037748754,375
-495.12467327120686,376
-161.590198282317,377
-121.26364019193018,378
-403.2677569500408,379
-359.9509722944502,380
-201.28716570324397,381
-56.46830515801006,382
-172.97656956701917,383
-216.92980493541762,384
-391.36099605369645,385
-383.3186939354608,386
-162.7176761270345,387
-380.30571322176235,388
-113.4378614490881,389
-261.3061136753173,390
-235.32490506460263,391
-35.18489566759665,392
-148.43937232193258,393
-303.97861826547205,394
-390.96512911450833,395
-391.881223601549,396
-149.36599647349652,397
-45.45101482067744,398
-358.3153120198603,399
-400.20813333823105,400
-363.59281341876675,401
-243.60220043323966,402
-250.29700050328285,403
-164.85582732896188,404
-297.84294956568675,405
-209.82082234305486,406
-190.2994245938085,407
-134.19697187737256,408
-319.60612536231514,409
-204.04103545747958,410
-432.31291528097466,411
-278.4459756921741,412
-343.5728756586809,413
-152.43310931464038,414
-222.41909307087178,415
-164.49392064400277,416
-308.56588279843857,417
-101.89631904447238,418
-120.93984960923004,419
-63.07355318999486,420
-459.7703209969446,421
-444.4616978732227,422
-27.0668431607248,423
-278.3661614759555,424
-297.53928827773836,425
-294.041268195939,426
-250.31147966511688,427
-186.21674492598467,428
-65.60113520192984,429
-75.93357046557007,430
-105.47496680778292,431
-375.2500817868411,432
-403.6866499328187,433
-272.0285004822331,434
-17.12849469048014,435
-137.99953519644401,436
-133.07461837289856,437
-85.86002267754537,438
-108.78857614179239,439
-176.833582000026,440
-257.1619331115719,441
-202.10899367876647,442
-336.2125529894804,443
34.6251440887842,444
-114.20680767665067,445
-19.494965746804994,446
-94.22208405385668,447
-338.639634210032,448
-125.84955394879753,449
-32.31701629922293,450
-290.2414880202004,451
-362.558484925012,452
-59.71943742227175,453
-164.72126868880366,454
-53.02262910178735,455
-18.87641379669843,456
-154.6852091908991,457
-207.7509776842939,458
-312.4941138291754,459
-217.87128511946327,460
-290.97706065435113,461
-195.97748669946964,462
19.852144584723234,463
-391.7560891521719,464
-437.1847571311447,465
-70.2789945033,466
-105.71852331831761,467
-42.04454428910359,468
16.291833481036974,469
-296.3954913518869,470
-55.73060330059438,471
-173.83341997447502,472
-170.24622660507248,473
-275.45824503487245,474
-396.28828847251003,475
-198.4171173058299,476
-266.0321336855768,477
-253.91384179825857,478
-102.75029292310855,479
-128.09304028943274,480
-358.04596976835643,481
-395.89933880576086,482
-364.0688515616234,483
-126.79969792874265,484
-286.544044815971,485
-225.34924646989253,486
-5.704145933977287,487
-332.4787078862845,488
-450.41949294889713,489
-363.50582205272167,490
-149.5170896037037,491
-282.2057467900195,492
-337.23159705913974,493
-78.99873710855404,494
-107.984469689003,495
-81.87442666922331,496
-77.29439367335351,497
-381.6350698065286,498
-358.326080309089,499
-247.90667342785255,500
-96.83822183296121,501
-348.9962873226938,502
-327.3173987564106,503
-235.04661464441838,504
-279.97679971409207,505
-440.484260289574,506
-182.75687028706426,507
-467.54714400961575,508
-77.6503963410801,509
-103.85750031552257,510
-115.73991514169336,511
-226.14228823266822,512
-227.87642661103965,513
-299.8427900112746,514
-245.65736541746722,515
-414.6874110502152,516
-376.92995101999225,517
-218.95943620814597,518
-361.98937193663,519
-311.9473482765943,520
-484.2644281663556,521
-75.13780190945604,522
-37.10194836750085,523
-395.98954849746247,524
-165.07379684749213,525
-516.7488642080423,526
-87.4806288142841,527
-432.0060920146246,528
-421.8357756844644,529
-306.97979588571485,530
-122.37331398258016,531
-136.58064297950028,532
-270.1133635948976,533
-96.26157687632887,534
-368.88891542035435,535
-104.25066971836439,536
-55.995556961520535,537
-63.561609166327756,538
-295.60124120990986,539
-231.77899576971575,540
-239.216385560064,541
-397.5382412681826,542
-310.1545856854268,543
-123.23601466855897,544
-124.05549073958649,545
-299.74213453197115,546
-212.21021656277202,547
-187.9360785705359,548
-153.3645718513277,549
-315.31818465099695,550
-177.41162972897575,551
-76.2866244838709,552
-48.013329601003235,553
-125.55008544566604,554
-390.955091632198,555
-304.3573646432685,556
-215.74130931290583,557
-138.6441097631857,558
-84.50464054531508,559
-159.0970377802638,560
-104.26763955546905,561
-309.6291220015294,562
-148.51167192977465,563
-297.27175331347223,564
-396.54212188796674,565
-217.7899836930786,566
-77.06867743910689,567
-364.9717206240783,568
-361.4077312380868,569
-289.904606331006,570
19.09321424675467,571
-37.20459248672095,572
-312.4131072330206,573
-94.55708606539201,574
-366.72808052390513,575
-139.25051597442808,576
-100.80782225024925,577
-73.44291140411521,578
-286.53501529714504,579
-313.8941209389079,580
-99.9437136695676,581
-44.33517115935179,582
-226.69022961897616,583
-295.8559394314146,584
-385.5593424610896,585
-109.81249715262445,586
-335.19336269370456,587
-24.819875007614314,588
-49.2846372423636,589
-166.23207833242017,590
-299.25512736809765,591
-148.47311471383358,592
-63.09438727411512,593
-88.60861936155976,594
-358.4249898997557,595
-105.09628197701626,596
-173.78961786592356,597
-144.64024777593377,598
-74.87612081020515,599
-327.09547009269886,600
-185.91380737442637,601
-241.41463536751814,602
-463.80163445655177,603
-269.0361674508986,604
-396.68098816894314,605
-334.62073927562034,606
-75.13643954121466,607
-201.83960695216686,608
-271.9429939085065,609
-360.798626163473,610
-76.6076287227984,611
-92.55238929310657,612
-83.821769468448,613
-116.44424673769143,614
-160.96892855623082,615
-298.1556255585502,616
-279.22213074921746,617
-149.90934894789174,618
-306.779413733713,619
-309.44374529151537,620
-67.69407604110631,621
-44.442666416113866,622
-232.0458521747413,623
-82.11771075503988,624
-251.5737182570146,625
-319.7480355751505,626
-358.54478843729487,627
-166.3443500878821,628
-52.40513619867838,629
-288.2217948755035,630
-303.7698899757696,631
-188.71312375565134,632
-355.10958823914564,633
-147.47667943594254,634
-166.9520097134794,635
-368.5272057509076,636
-127.5714046229226,637
-65.06609578916277,638
-87.11670445490145,639
-440.8459793127616,640
-152.09848185067756,641
-556.5599380315681,642
-302.3652093723311,643
-101.55323369802045,644
-327.7344529057792,645
-163.05981199867875,646
-52.31152036350764,647
-57.816452308192225,648
-146.44650811551165,649
-124.51171721604302,650
-29.839750249115696,651
-83.12540559396487,652
-267.47468066948545,653
-63.55479986852264,654
-149.6597044955551,655
-465.84174868259487,656
-166.78942564494517,657
-88.88886801439908,658
-88.61327648210587,659
-414.763868876884,660
-120.88215617258658,661
-19.5082796466002,662
-117.69957880657641,663
-100.78461117525535,664
-439.52258659379373,665
-197.00323947124497,666
-315.6881150282894,667
-431.1612746742711,668
-28.70377624628773,669
-209.09740134403137,670
-26.341309901593405,671
-366.93994395301496,672
-285.23256232880806,673
-485.491378222686,674
-150.54521628320623,675
-70.91754623616133,676
-113.08211432733891,677
-262.91852852392867,678
-131.3602031703959,679
-99.37192522223243,680
-242.1723909290948,681
-405.3705225716142,682
-212.57091008400593,683
-157.32763394576816,684
-302.985861468196,685
-329.6487196966674,686
-131.9934851826232,687
-417.20736185728913,688
-56.22643045564631,689
-172.2281649955894,690
-466.2202887163174,691
-262.7418596272514,692
-68.56809844461682,693
-338.57120541852225,694
-353.03665340002397,695
-309.73613925997654,696
-208.25553863857408,697
-51.977010879980554,698
-450.46271969863216,699
-184.56841419269887,700
-315.4293828175593,701
-203.13383408564783,702
-125.09712732900186,703
-265.03654391456604,704
-7.430637878793391,705
-306.0380214517893,706
-130.1770843134689,707
-229.75034223890398,708
-100.13298660229003,709
-114.68880355145357,710
-87.19896125394791,711
-339.4745944613814,712
-182.80645860323727,713
-447.990933745943,714
-139.4864560443387,715
-210.6744126463883,716
-231.62657983036394,717
-55.94723896771852,718
-375.78709926538164,719
-135.77226583266702,720
-320.27476029341636,721
-47.37217876511034,722
-160.98929213034663,723
-416.1085314230176,724
-54.65370793299486,725
-182.01051528383783,726
-121.05216137346888,727
-91.61108501483497,728
-440.1696043293637,729
-467.7800963990886,730
-415.9907691176572,731
-424.8274400517333,732
-79.92049974443819,733
-191.35917049403253,734
-286.270863446052,735
-527.3057060496238,736
-163.94578922843107,737
-93.14720464010013,738
-384.20341977639544,739
-187.35941436615235,740
-253.14615317449326,741
-432.2597802438182,742
-60.84580716697532,743
-317.62830656137453,744
-374.65790263660244,745
-332.63562641736155,746
-40.154190317328926,747
-58.90785676804425,748
-421.21536209473373,749
-139.292973816798,750
-154.03171214453184,751
-220.68499914063977,752
-110.18641989848902,753
-63.39795893848278,754
-253.9579605556642,755
-408.58757889928785,756
-270.35632710841526,757
-278.23055982941383,758
-120.251777168385,759
-251.56931891622608,760
-286.358248406617,761
-93.42702235957285,762
-448.1528533047006,763
-78.77245625611101,764
-243.16158974157995,765
-89.44662572649054,766
-95.74788031857982,767
-104.08164014214059,768
-206.43141118084878,769
-369.6861583196476,770
-253.36367786771837,771
-202.0733650825337,772
-93.35482365657208,773
-53.767294803332575,774
-377.1739651879174,775
-211.7747396268253,776
-284.9559681776238,777
-83.81924489936569,778
-96.7050863688232,779
-383.33643372162146,780
-253.60819100003843,781
-197.68810814252117,782
-446.2029228642637,783
-213.23399167837243,784
-224.20059561794756,785
-129.54144584648128,786
-99.24428770736833,787
-366.92533626599203,788
-81.97739131321373,789
-205.13184297488993,790
-300.7343613477669,791
-481.666176688034,792
-360.6577308118751,793
-52.836158437689264,794
-66.63319108924476,795
-421.9818328838515,796
-380.11764589393266,797
-346.3895906007282,798
-155.1018858540996,799
-4.0269094459506505,800
-273.0279674764329,801
-407.52192932792735,802
-124.08224304666713,803
-260.38363462863623,804
-251.32096362312268,805
-100.51365850548376,806
-105.57390050161774,807
-89.40418346788063,808
-101.7747761713941,809
-163.69463325954877,810
-123.35216977716573,811
-261.6461002742127,812
-116.23275053179788,813
-216.2836325620823,814
-73.95618874973016,815
-68.93694613834268,816
-343.3849312144034,817
-181.0723997276293,818
-187.37350098946908,819
-420.5643802572894,820
-307.8212949088677,821
-342.0211414072809,822
-106.65645586673965,823
-54.85173160819667,824
-148.95452061248113,825
-97.55499799403171,826
-214.14741563703504,827
-451.66743583117034,828
-83.80838937682995,829
-396.44946960698235,830
-262.4934264093848,831
-368.19599293800877,832
-348.88360457486914,833
-271.0305883776793,834
-280.7813186923821,835
-248.8838331044533,836
-304.337074109131,837
-190.53048408642877,838
-140.40843993713327,839
-221.9530079205713,840
-94.66785413336689,841
-341.2047254567391,842
-89.14631991692711,843
-279.5148158215749,844
-90.75991128471736,845
-256.62588384554175,846
-349.4088645277255,847
-243.2270773173079,848
-308.2107394875131,849
-198.8200553070535,850
-195.60849481823138,851
-152.1357491582665,852
-93.18897591528741,853
-118.36885824250686,854
-326.29552169662304,855
-338.75303514785446,856
-337.5051107311266,857
-259.9752568412148,858
-466.12196951653505,859
-116.74755075131252,860
-429.84851774792725,861
-468.85208471804486,862
-103.70475114475127,863
-287.45239887548644,864
-123.83994912423192,865
-75.03902503200383,866
-70.49898945494691,867
-175.50208904318748,868
-283.53197446833155,869
-265.14548890339836,870
-154.6131558116263,871
-79.71997527226605,872
-269.1585577862197,873
-125.58616694511016,874
-73.94408802100477,875
-411.92843652410255,876
-365.2652678676857,877
-346.21891863248675,878
-173.0238582681767,879
-310.12759525937474,880
-114.1688886054071,881
-252.29468689985353,882
-93.51964393394348,883
-344.7939193352362,884
-165.05398674365713,885
-79.06802117248773,886
-282.4825059552435,887
-35.77783400500614,888
-107.53284065154057,889
-480.42231359344873,890
-444.2934350140314,891
-117.97859849749544,892
-164.38093597921355,893
-214.0018821234524,894
-82.7687025595941,895
-237.70567622281538,896
-407.041625231689,897
-68.40093923309229,898
-92.36285736426507,899
-287.12008800588876,900
-225.98613571257886,901
-176.96946113542305,902
-56.34542586033234,903
-442.619510027873,904
-96.46817243548877,905
-565.1161315465748,906
-236.05174023425084,907
-409.77885517142414,908
-272.3360836917444,909
-308.6970382872887,910
-482.08385994378926,911
-353.7265601852771,912
-153.34846679043255,913
-215.56334702978535,914
-102.60085208138366,915
-41.39795956197529,916
-182.35748639990362,917
-234.02944930951995,918
-89.50042887343143,919
-197.81140372783597,920
-345.1558593735326,921
-446.06935970033817,922
-178.83047772012608,923
-47.50108580089992,924
-167.33951637944176,925
11.951930869007398,926
-96.32189932807022,927
-256.2901657402135,928
-267.562646100841,929
-336.24685432560915,930
-296.3717216208108,931
-354.7582884119255,932
-147.38253180570803,933
-211.56850522809532,934
-55.10215068824037,935
-473.7328217512461,936
-479.6334777545093,937
-83.29262950632517,938
-95.71210513107089,939
-192.629633699801,940
-266.042927424871,941
-230.78829083381504,942
-81.14611072142915,943
-223.14928467898477,944
-99.58667660045117,945
-396.8288217763337,946
-322.16901734676924,947
-200.4513941452725,948
-333.1688027200611,949
-189.49557096219462,950
-247.09944316786522,951
-179.39236846467583,952
-242.13600424602248,953
-84.58698997531813,954
-71.702745617281,955
-132.8325770411085,956
-144.4573126746256,957
-48.51524703627081,958
-336.632787345707,959
-157.99837452231995,960
-227.65278989491514,961
-106.19417392924892,962
-336.7299176660372,963
-71.14106309249395,964
-106.83780305454509,965
-80.69593464092213,966
-297.74847501823956,967
-312.2050046657059,968
-410.025846950088,969
-214.72949562899916,970
-499.66546836470036,971
-301.3908447113022,972
-455.86968079969404,973
-305.35516773986603,974
-205.1781886818587,975
-278.88516876315646,976
-367.3929934549858,977
-324.62944782618774,978
-345.76318526303623,979
-147.52082347983168,980
-318.62654765431,981
-82.45837061410109,982
-444.07841476645723,983
